obsno,grid_code,cam_no,camdays,x_wgs84,y_wgs84,ldi,loss_intensity,miombo_extent,MAT,MAP,soil,access,sciname,engname,spid,D118,D119,D120,D121,D122,D123,D124,D125,D126,D127,D128,D129,D130,D131,D132,D133,D134,D135,D136,D137,D138,D139,D140,D141,D142,D143,D144,D145,D146,D147,D148,D149,D150,D151,D152,D153,D154,D155,D156,D157,D158,D159,D160,D161,D162,D163,D164,D165,D166,D167,D168,D169,D170,D171,D172,D173,D174,D175,D176,D177,D178,D179,D180,D181,D182,D183,D184,D185,D186,D187
669,C11,11,60,36.629198,-15.152571,0.44772047,1.615925059,0.452459016,23.54583359,1119,19,110,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,C12,12,11,36.630417,-15.206054,0.773144655,0.780075188,0.271419228,23.38333321,1171,19,280,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,C13,13,11,36.644418,-15.219166,0.122000905,1.191432396,0.583224115,23.3125,1197,19,375,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,C14,14,11,36.630914,-15.219688,0,1.174216028,0.659491194,23.26666641,1197,19,355,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,C15,15,34,36.703342,-15.380607,0.332508888,0.868504772,0.535294118,22.19583321,1467,18,155,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,C16,16,41,36.65901106,-15.24624337,0.327496771,1.316912972,0.523157208,23.02916718,1236,16,464,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,C17,17,56,36.672771,-15.245802,0.656286462,1.457274827,0.412148922,23.125,1231,19,426,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,C18,18,48,36.703645,-15.367447,0.497640934,0.772727273,0.499347258,22.25,1451,4,75,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,C19,19,40,36.673393,-15.259584,0.594874983,1.687041565,0.451866405,23.16250038,1250,19,399,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,C2,2,65,36.686281,-15.15133,0.188340192,1.037333333,0.509162304,22.875,1134,19,281,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,C20,20,33,36.674869,-15.354234,0.295099506,0.70941337,0.339869281,22.51666641,1396,8,95,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,C21,21,64,36.688996,-15.353968,0.712084335,0.369473684,0.229112272,22.32500076,1411,14,57,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,C22,22,58,36.579007,-15.46414,0.690940239,0.612777053,0.307189542,21.85416603,1531,19,463,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,C23,23,9,36.593746,-15.464238,0.766285711,0.544980443,0.273381295,21.77916718,1537,19,471,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,C24,24,8,36.579272,-15.477759,0.224833912,0.858558559,0.622468975,21.37916756,1569,13,524,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,C25,25,18,36.71716079,-15.38065398,0.010272304,1.337756333,0.723418134,21.97500038,1486,19,189,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,C26,26,43,36.578386,-15.45018,0.273174518,0.579864472,0.391247551,21.83749962,1523,19,348,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,C27,27,31,36.579494,-15.436975,0.848077894,0.39184598,0.226439791,22.17083359,1491,19,301,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,C28,28,28,36.592762,-15.45039,0.816001388,0.286713287,0.161523309,21.98333359,1520,1,355,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,C29,29,55,36.564885,-15.450841,0.549787483,0.65625,0.509174312,22.10416603,1505,19,323,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,C3,3,63,36.698608,-15.150295,0,1.400187441,0.976470588,22.83749962,1140,13,409,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,C31,31,61,36.659871,-15.300684,0.553380752,0.686767169,0.267449446,22.85833359,1310,19,279,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,C32,32,62,36.66006,-15.286964,0.571363064,0.647777778,0.381045752,22.97083282,1288,19,363,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,C33,33,56,36.662432,-15.333553,0.349153422,1.061251664,0.520574788,22.65833282,1364,7,190,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,C34,34,55,36.645773,-15.339085,0.376744038,0.629842181,0.287303665,22.72083282,1358,16,149,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,C35,35,58,36.632247,-15.327789,0.645515819,0.428571429,0.184796855,22.64166641,1348,19,193,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,C38,38,52,36.69941167,-15.16435772,0.145742786,1.311011905,0.576570681,22.89999962,1149,1,435,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,C39,39,56,36.71334553,-15.1641284,0,1.298109966,0.988874346,20.60000038,1323,1,436,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,C4,4,60,36.684762,-15.137666,0.0149337,1.051094891,0.659685864,22.95833397,1111,19,249,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,C40,40,62,36.71310909,-15.15059538,0.015081099,1.688328912,0.830397913,20.54583359,1319,1,493,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,C5,5,54,36.686474,-15.177754,0.856363636,0.970873786,0.065316786,22.81666756,1153,19,364,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,C6,6,61,36.658575,-15.178374,0.475696787,1.316397229,0.371577575,23.1875,1149,19,272,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,C7,7,59,36.657213,-15.164916,0.01190892,1.053521127,0.73381295,23.28750038,1129,19,238,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,C8,8,33,36.644268,-15.179105,0.091844832,1.276315789,0.633159269,23.43333244,1147,19,213,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,C9,9,54,36.630486,-15.164738,0.49419422,1.9002849,0.434810952,23.50833321,1131,19,172,Sus domesticus,Domestic pig,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,C1,1,65,36.686007,-15.164659,0.638605327,0.663793103,0.200782269,22.85416603,1146,3,337,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,C10,10,58,36.615967,-15.165386,0.181616003,0.882165605,0.545633618,23.55416679,1129,19,149,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,C11,11,60,36.629198,-15.152571,0.44772047,1.615925059,0.452459016,23.54583359,1119,19,110,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,C12,12,11,36.630417,-15.206054,0.773144655,0.780075188,0.271419228,23.38333321,1171,19,280,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,C13,13,11,36.644418,-15.219166,0.122000905,1.191432396,0.583224115,23.3125,1197,19,375,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,C14,14,11,36.630914,-15.219688,0,1.174216028,0.659491194,23.26666641,1197,19,355,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,C15,15,34,36.703342,-15.380607,0.332508888,0.868504772,0.535294118,22.19583321,1467,18,155,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,C16,16,41,36.65901106,-15.24624337,0.327496771,1.316912972,0.523157208,23.02916718,1236,16,464,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,C17,17,56,36.672771,-15.245802,0.656286462,1.457274827,0.412148922,23.125,1231,19,426,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,C18,18,48,36.703645,-15.367447,0.497640934,0.772727273,0.499347258,22.25,1451,4,75,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,C19,19,40,36.673393,-15.259584,0.594874983,1.687041565,0.451866405,23.16250038,1250,19,399,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,C2,2,65,36.686281,-15.15133,0.188340192,1.037333333,0.509162304,22.875,1134,19,281,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,C20,20,33,36.674869,-15.354234,0.295099506,0.70941337,0.339869281,22.51666641,1396,8,95,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,C21,21,64,36.688996,-15.353968,0.712084335,0.369473684,0.229112272,22.32500076,1411,14,57,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,C22,22,58,36.579007,-15.46414,0.690940239,0.612777053,0.307189542,21.85416603,1531,19,463,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,C23,23,9,36.593746,-15.464238,0.766285711,0.544980443,0.273381295,21.77916718,1537,19,471,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,C24,24,8,36.579272,-15.477759,0.224833912,0.858558559,0.622468975,21.37916756,1569,13,524,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,C25,25,18,36.71716079,-15.38065398,0.010272304,1.337756333,0.723418134,21.97500038,1486,19,189,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,C26,26,43,36.578386,-15.45018,0.273174518,0.579864472,0.391247551,21.83749962,1523,19,348,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,C27,27,31,36.579494,-15.436975,0.848077894,0.39184598,0.226439791,22.17083359,1491,19,301,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,C28,28,28,36.592762,-15.45039,0.816001388,0.286713287,0.161523309,21.98333359,1520,1,355,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,C29,29,55,36.564885,-15.450841,0.549787483,0.65625,0.509174312,22.10416603,1505,19,323,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,C3,3,63,36.698608,-15.150295,0,1.400187441,0.976470588,22.83749962,1140,13,409,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,C31,31,61,36.659871,-15.300684,0.553380752,0.686767169,0.267449446,22.85833359,1310,19,279,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,C32,32,62,36.66006,-15.286964,0.571363064,0.647777778,0.381045752,22.97083282,1288,19,363,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,C33,33,56,36.662432,-15.333553,0.349153422,1.061251664,0.520574788,22.65833282,1364,7,190,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,C34,34,55,36.645773,-15.339085,0.376744038,0.629842181,0.287303665,22.72083282,1358,16,149,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,C35,35,58,36.632247,-15.327789,0.645515819,0.428571429,0.184796855,22.64166641,1348,19,193,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,C38,38,52,36.69941167,-15.16435772,0.145742786,1.311011905,0.576570681,22.89999962,1149,1,435,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,C39,39,56,36.71334553,-15.1641284,0,1.298109966,0.988874346,20.60000038,1323,1,436,Sylvicapra grimmia,Common duiker,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
