obsno,grid_code,x_wgs84,y_wgs84,ldi,loss_intensity,miombo_extent,MAT,MAP,soil,access,sciname,P1,P2,P3,P4,P5,ba_P1,ba_P2,ba_P3,ba_P4,ba_P5
2810,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,unid12,0,0,0,0,0,0,0,0,0,0
2811,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2812,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2813,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,unid12,0,0,0,0,NA,0,0,0,0,NA
2814,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2815,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,unid12,0,0,0,0,NA,0,0,0,0,NA
2816,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,unid12,1,0,NA,NA,NA,95,0,NA,NA,NA
2817,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2818,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2819,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,unid12,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2820,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2821,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2822,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,unid12,0,0,0,NA,NA,0,0,0,NA,NA
2823,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2824,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2825,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2826,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2827,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2828,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,unid12,0,0,0,NA,NA,0,0,0,NA,NA
2829,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2830,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2831,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2832,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,unid12,0,0,0,NA,NA,0,0,0,NA,NA
2833,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,unid12,0,0,0,0,NA,0,0,0,0,NA
2834,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,unid12,3,0,NA,NA,NA,2438.3,0,NA,NA,NA
2835,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,unid12,0,0,0,0,NA,0,0,0,0,NA
2836,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2837,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2838,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2839,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2840,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,unid12,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2841,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2842,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2843,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2844,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,unid12,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2845,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,unid12,0,0,NA,NA,NA,0,0,NA,NA,NA
2846,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,unid12,0,0,0,0,0,0,0,0,0,0
2847,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,unid12,0,0,0,0,0,0,0,0,0,0
2848,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,unid14,0,0,0,NA,NA,0,0,0,NA,NA
2849,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,unid14,0,0,0,0,0,0,0,0,0,0
2850,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2851,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2852,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,unid14,0,0,0,0,NA,0,0,0,0,NA
2853,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2854,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,unid14,0,0,0,0,NA,0,0,0,0,NA
2855,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2856,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2857,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2858,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,unid14,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2859,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2860,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2861,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,unid14,0,0,0,NA,NA,0,0,0,NA,NA
2862,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2863,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2864,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2865,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2866,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2867,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,unid14,0,0,0,NA,NA,0,0,0,NA,NA
2868,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2869,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2870,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2871,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,unid14,0,0,0,NA,NA,0,0,0,NA,NA
2872,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,unid14,0,0,0,0,NA,0,0,0,0,NA
2873,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2874,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,unid14,0,0,0,0,NA,0,0,0,0,NA
2875,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2876,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2877,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,unid14,0,1,NA,NA,NA,0,44.2,NA,NA,NA
2878,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2879,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,unid14,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2880,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2881,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2882,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2883,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,unid14,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2884,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,unid14,0,0,NA,NA,NA,0,0,NA,NA,NA
2885,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,unid14,0,0,0,0,0,0,0,0,0,0
2886,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,unid14,0,0,0,0,0,0,0,0,0,0
2887,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,unid15,0,0,0,NA,NA,0,0,0,NA,NA
2888,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,unid15,0,0,0,0,0,0,0,0,0,0
2889,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2890,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2891,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,unid15,0,0,0,0,NA,0,0,0,0,NA
2892,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2893,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,unid15,0,0,0,0,NA,0,0,0,0,NA
2894,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2895,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2896,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2897,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,unid15,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2898,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2899,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2900,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,unid15,0,0,0,NA,NA,0,0,0,NA,NA
2901,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2902,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2903,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2904,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2905,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2906,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,unid15,0,0,0,NA,NA,0,0,0,NA,NA
2907,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2908,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2909,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2910,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,unid15,0,0,0,NA,NA,0,0,0,NA,NA
2911,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,unid15,0,0,0,0,NA,0,0,0,0,NA
2912,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2913,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,unid15,0,0,0,0,NA,0,0,0,0,NA
2914,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2915,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2916,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2917,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2918,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,unid15,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2919,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2920,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2921,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,unid15,1,0,NA,NA,NA,70.9,0,NA,NA,NA
2922,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,unid15,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2923,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,unid15,0,0,NA,NA,NA,0,0,NA,NA,NA
2924,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,unid15,0,0,0,0,0,0,0,0,0,0
2925,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,unid15,0,0,0,0,0,0,0,0,0,0
2926,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,unid2,0,0,0,NA,NA,0,0,0,NA,NA
2927,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,unid2,0,0,0,0,0,0,0,0,0,0
2928,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2929,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2930,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,unid2,0,0,0,0,NA,0,0,0,0,NA
2931,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2932,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,unid2,0,0,0,0,NA,0,0,0,0,NA
2933,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2934,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,unid2,1,0,NA,NA,NA,176.7,0,NA,NA,NA
2935,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,unid2,0,1,NA,NA,NA,0,490.9,NA,NA,NA
2936,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,unid2,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2937,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2938,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2939,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,unid2,0,0,0,NA,NA,0,0,0,NA,NA
2940,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2941,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2942,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2943,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2944,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2945,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,unid2,0,0,0,NA,NA,0,0,0,NA,NA
2946,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2947,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2948,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2949,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,unid2,0,0,0,NA,NA,0,0,0,NA,NA
2950,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,unid2,0,0,0,0,NA,0,0,0,0,NA
2951,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2952,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,unid2,0,0,0,0,NA,0,0,0,0,NA
2953,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2954,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2955,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2956,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2957,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,unid2,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2958,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2959,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2960,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2961,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,unid2,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2962,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,unid2,0,0,NA,NA,NA,0,0,NA,NA,NA
2963,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,unid2,0,0,0,0,0,0,0,0,0,0
2964,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,unid2,0,0,0,0,0,0,0,0,0,0
2965,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,unid4,0,0,0,NA,NA,0,0,0,NA,NA
2966,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,unid4,0,0,0,0,0,0,0,0,0,0
2967,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2968,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2969,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,unid4,0,0,0,0,NA,0,0,0,0,NA
2970,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2971,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,unid4,0,0,0,0,NA,0,0,0,0,NA
2972,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2973,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2974,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2975,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,unid4,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2976,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2977,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2978,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,unid4,0,0,0,NA,NA,0,0,0,NA,NA
2979,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2980,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2981,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2982,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2983,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
2984,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,unid4,0,0,0,NA,NA,0,0,0,NA,NA
2985,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,unid4,0,0,NA,NA,NA,0,0,NA,NA,NA
